pass_id	inventory_id	visual_family	visual_category	asset_id	pdf_page	title	has_source	has_private_use_status	has_blocked_claims	boundary_verdict	missing_boundary_terms	blocked_claims
I-0303	FI-0447	chart_data_svg_atlas	svg_claim_card	A-0024	655	Generated GTC page 29 AI factory thesis card	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0448	chart_data_svg_atlas	svg_diagram	A-0035	655	Generated Chapter 20 productivity claim blocker map	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0449	chart_data_svg_atlas	svg_diagram	A-0086	655	Generated Chapter 9 research-to-product conversion timeline	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0450	chart_data_svg_atlas	svg_diagram	A-0093	655	Generated Chapter 19 repository-as-prompt schematic	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0451	chart_data_svg_atlas	benchmark_model_landscape_table	A-0289-T001	658	Figure 09.04 - 2023 Model-Landscape Table	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0452	chart_data_svg_atlas	benchmark_model_landscape_table	A-0289-T005	658	Figure 13.02 - May 2026 Cutoff Model-Landscape Table	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0453	chart_data_svg_atlas	benchmark_model_landscape_table	A-0289-T002	658	Figure 13.03 - 2024 Model-Landscape Table	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0454	chart_data_svg_atlas	benchmark_model_landscape_table	A-0289-T003	658	Figure 19.03 - 2025 Model-Landscape Table	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0455	chart_data_svg_atlas	benchmark_model_landscape_table	A-0286-T004	658	Figure 19.05 - 2021 Model-Landscape Table	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0456	chart_data_svg_atlas	benchmark_model_landscape_table	A-0289-T004	658	Figure 21.01 - 2026 Model-Landscape Table	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0457	chart_data_svg_atlas	benchmark_model_landscape_table	A-0286-T005	658	Figure 21.04 - 2022 Model-Landscape Table	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0458	chart_data_svg_atlas	benchmark_model_landscape_table	A-0286-T001	658	Figure 22.01 - 2018 Model-Landscape Table	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0459	chart_data_svg_atlas	benchmark_model_landscape_table	A-0286-T002	658	Figure 22.03 - 2019 Model-Landscape Table	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0460	chart_data_svg_atlas	svg_chart	A-0013	658	Generated LMArena historical leaderboard chart	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0461	chart_data_svg_atlas	svg_repair_source_card	A-0261-004	660	Interconnection Is A Queue, Not Atmosphere	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0462	chart_data_svg_atlas	svg_repair_source_card	A-0261-006	660	Nuclear Texture Needs Evidence, Not Steam	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0463	chart_data_svg_atlas	svg_diagram	A-0065	660	Figure 17.2 - Web Corpus Filter Funnel. Common Crawl style data becomes a training-mixture candidate through filtering, deduplication, and documentation decisions.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0464	chart_data_svg_atlas	svg_diagram	A-0061	660	Figure 18.2 - Function-Call Boundary. The model proposes typed calls; application validation, permissions, execution, and logging decide what happens.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0465	chart_data_svg_atlas	source_excerpt_card_svg	A-0260-003	660	Release notes are product archaeology	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0466	chart_data_svg_atlas	svg_diagram	A-0110	660	Figure 24.3 - Unsettled By The Cutoff. Tempting end-of-book claims are paired with the same-scope evidence still required.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0467	chart_data_svg_atlas	svg_claim_card	A-0025	660	Generated GTC page 45 inference compute roadmap card	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0468	chart_data_svg_atlas	svg_diagram	A-0068	660	Generated Chapter 1 ChatGPT shock chronology	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0469	chart_data_svg_atlas	svg_diagram	A-0087	660	Generated Chapter 9 TPU/Search/Workspace surface map	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0470	chart_data_svg_atlas	svg_diagram	A-0112	660	Generated Chapter 10 open-weight control stack	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0471	chart_data_svg_atlas	svg_diagram	A-0072	662	Figure 14.2 - GPU Memory and Interconnect: The Traffic Pattern. Host orchestration, HBM, GPU shards, and interconnect fabric make LLM systems a communication problem.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0472	chart_data_svg_atlas	svg_diagram	A-0073	662	Figure 14.3 - Training vs Inference: Two Capacity Problems. Training runs and inference services stress the same GPU stack in different ways.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0473	chart_data_svg_atlas	source_excerpt_card_svg	A-0260-022	662	Inference compute is a roadmap argument	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0474	chart_data_svg_atlas	svg_claim_card	A-0026	662	Generated GTC page 46 Vera Rubin partner card	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0475	chart_data_svg_atlas	svg_diagram	A-0074	662	Figure 23.1 - Failure Modes Are Different Claims. Hallucination/truth, sycophancy, adversarial, proxy, evidence, and measurement failures are separate evidence lanes.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0476	chart_data_svg_atlas	svg_diagram	A-0111	662	Figure 24.4 - Human Judgment Loop. User intent, model tokens, tools, evidence trace, audit, blockers, and human decision form the closing loop.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0477	chart_data_svg_atlas	svg_claim_card	A-0027	662	Generated GTC page 49 system comparison card	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0478	chart_data_svg_atlas	svg_diagram	A-0080	662	Generated Chapter 21 inference-contract matrix	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0479	chart_data_svg_atlas	svg_diagram	A-0089	662	Generated Chapter 9 benchmark/adoption blocker grid	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0480	chart_data_svg_atlas	svg_diagram	A-0113	662	Generated Chapter 10 adopter burden transfer diagram	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0481	chart_data_svg_atlas	svg_diagram	A-0058	665	Figure 8.3 - Inference Cost Stack: What The Chat Box Hides. Non-quantified stack of latency, governance, serving software, accelerators, and physical datacenter layers.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0482	chart_data_svg_atlas	svg_diagram	A-0015	665	Figure 16.1 - Power To Token Flow. Sourced Chapter 16 flow diagram tracing electricity demand, grid interconnection, facility cooling, accelerators, inference scheduling, and token output with caveat bands.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0483	chart_data_svg_atlas	svg_diagram	A-0020	665	Figure 16.2 - Data-Centre Load Scenarios. IEA, LBNL, and DOE rows show measured/current estimates separately from forecast and scenario ranges for global and U.S. data-centre electricity demand.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0484	chart_data_svg_atlas	svg_diagram	A-0023	665	Figure 16.5 - Clean Procurement Is Not Physical Supply. IEA supply-mix projection language and DOE-SEAB flexibility categories support a distinction between corporate contracts/certificates and the electricity physically serving a site at a given hour.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0485	chart_data_svg_atlas	svg_diagram	A-0022	665	Generated Chapter 16 cooling and rack-density note	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0486	chart_data_svg_atlas	svg_diagram	A-0057	665	Generated Chapter 8 cloud-to-product flywheel	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0487	chart_data_svg_atlas	svg_diagram	A-0078	665	Generated Chapter 21 train-time versus test-time compute axes	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0488	chart_data_svg_atlas	svg_diagram	A-0088	665	Generated Chapter 9 Gemini long-context lane	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0489	chart_data_svg_atlas	svg_diagram	A-0091	665	Generated Chapter 19 editor-to-repository workflow	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0490	chart_data_svg_atlas	svg_diagram	A-0114	665	Generated Chapter 10 Llama screenshot-priority board	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0491	chart_data_svg_atlas	svg_diagram	A-0095	667	Figure 12.2 - Claude Becomes A Product Family. Haiku, Sonnet, Opus, computer use, Claude Code, and Claude 4 mark release surfaces and product positioning, not permanent best-model status.	yes	yes	yes	bounded_title_risk		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0492	chart_data_svg_atlas	svg_diagram	A-0096	667	Figure 12.3 - From Assistant To Action Surface. Anthropic's computer-use, MCP, and Claude Code materials show a move toward tool-connected assistants, with permissions and review as part of the system.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0493	chart_data_svg_atlas	svg_diagram	A-0076	667	Figure 23.3 - Every Evaluation Casts A Shadow. TruthfulQA, Arena preference, SWE-bench, and LiveCodeBench each illuminate a scoped slice and leave blind spots.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0494	chart_data_svg_atlas	svg_diagram	A-0002	667	Generated visual grammar prototype	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0495	chart_data_svg_atlas	svg_diagram	A-0010	667	Generated GPT lineage visual table	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0496	chart_data_svg_atlas	svg_diagram	A-0032	667	Generated Chapter 20 coding-agent harness loop	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0497	chart_data_svg_atlas	svg_diagram	A-0033	667	Generated Chapter 20 coding benchmark caveat matrix	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0498	chart_data_svg_atlas	svg_diagram	A-0034	667	Generated Chapter 20 tool-call lifecycle	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0499	chart_data_svg_atlas	svg_diagram	A-0079	667	Generated Chapter 21 verifier/search loop	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0500	chart_data_svg_atlas	svg_diagram	A-0090	667	Generated Chapter 19 code-as-language ladder	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0501	chart_data_svg_atlas	svg_diagram	A-0059	669	Figure 8.4 - Enterprise Claim Blocker Map. Access routes and product surfaces are allowed now; revenue, ROI, productivity, adoption, search share, and margin need stronger rows.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0502	chart_data_svg_atlas	benchmark_model_landscape_table	A-0286-T003	669	Figure 22.04 - 2020 Model-Landscape Table	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0503	chart_data_svg_atlas	svg_diagram	A-0077	669	Figure 23.4 - From Answer To Auditable Claim. Question, retrieval, generation, audit, blocker, record, and publish steps separate fluent output from scoped evidence.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0504	chart_data_svg_atlas	svg_diagram	A-0108	669	Figure 24.1 - From Next Token To Computing Stack. Next-token prediction is surrounded by data, architecture, training, products, tools, infrastructure, economics, and trust.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0505	chart_data_svg_atlas	svg_diagram	A-0003	669	Generated visual grammar prototype	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0506	chart_data_svg_atlas	svg_diagram	A-0030	669	Generated Llama family open-weight map	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0507	chart_data_svg_atlas	svg_diagram	A-0082	669	Generated Chapter 22 token meter	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0508	chart_data_svg_atlas	svg_diagram	A-0083	669	Generated Chapter 22 routing/caching/batching levers	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0509	chart_data_svg_atlas	svg_diagram	A-0084	669	Generated Chapter 22 subscription/API/bundle map	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0510	chart_data_svg_atlas	svg_diagram	A-0085	669	Generated Chapter 22 margin and ROI blocker grid	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0511	chart_data_svg_atlas	source_excerpt_card_svg	A-0260-001	671	Paid access became a product surface	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0512	chart_data_svg_atlas	source_excerpt_card_svg	A-0260-002	671	Enterprise ChatGPT added workplace controls	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0513	chart_data_svg_atlas	source_excerpt_card_svg	A-0260-003	671	Release notes are product archaeology	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0514	chart_data_svg_atlas	svg_diagram	A-0097	671	Figure 12.4 - The Tempting Claude Claims Are Not The Sourced Ones. Vendor launch pages and docs can show product direction, but outcome claims need benchmark, pricing, adoption, productivity, and safety evidence at the same scope.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0515	chart_data_svg_atlas	source_excerpt_card_svg	A-0260-017	671	Computer use was a product announcement	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0516	chart_data_svg_atlas	source_excerpt_card_svg	A-0260-018	671	Claude is a model-family product surface	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0517	chart_data_svg_atlas	svg_repair_source_card	A-0261-001	671	Lithography Texture Becomes Packaging Logic	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0518	chart_data_svg_atlas	svg_repair_source_card	A-0261-002	671	Cleanrooms Are Too Weak Without Rights	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0519	chart_data_svg_atlas	svg_claim_card	A-0029	671	Figure 15.x - GTC Page 51: DSX Platform Frame. Lightweight card labeling DSX as NVIDIA reference-design and AI factory platform framing.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0520	chart_data_svg_atlas	svg_diagram	A-0021	671	Figure 16.3 - The Interconnection Queue. EPRI and DOE-SEAB evidence can show facility-scale requests and one-to-three-year grid lead-time pressure, but not a complete project-level delay database.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0521	chart_data_svg_atlas	svg_diagram	A-0070	674	Figure 1.3 - Local Alarms: First Institutional Response Chronology. Stack Overflow, NYC schools, Seattle schools, and JPMorgan become named local-control examples.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0522	chart_data_svg_atlas	svg_diagram	A-0056	674	Figure 8.1 - Microsoft/OpenAI: The Cloud Bargain Timeline. Sourced chronology from 2019 compute partnership to Microsoft 365 Copilot with blocked outcome lane.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0523	chart_data_svg_atlas	svg_diagram	A-0071	674	Figure 14.1 - CUDA Stack: The Moat Under The Moat. Frameworks, libraries, CUDA programming model, runtime, accelerators, and cloud operations form one stack.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0524	chart_data_svg_atlas	svg_diagram	A-0067	674	Figure 17.4 - Memorization and Contamination Blocker Map. Duplication, benchmark contamination, memorization, extraction, and blocker families are separated.	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0525	chart_data_svg_atlas	svg_diagram	A-0001	674	Generated visual grammar prototype	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0526	chart_data_svg_atlas	svg_diagram	A-0012	674	Generated AI factory stack visual	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0527	chart_data_svg_atlas	svg_layout_mock	A-0017	674	Generated Chapter 16 N16-1 note layout mock	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0528	chart_data_svg_atlas	svg_layout_mock	A-0018	674	Generated Chapter 16 parent inline-cue render	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0529	chart_data_svg_atlas	svg_diagram	A-0019	674	Generated price-quality exclusion map	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
I-0303	FI-0530	chart_data_svg_atlas	svg_diagram	A-0031	674	Generated China open-model source-permission map	yes	yes	yes	pass		Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.
