pass_id	compressed_cluster_id	use_count	source_ids	claim_ids	cluster_note
I-0267	CL-01906	1	S-0084;S-0085;S-0086;S-0087;S-0088		S-0084 - 2024 United States Data Center Energy Usage Report (Lawrence Berkeley National Laboratory; report; primary; accessed 2026-05-25; https://eta.lbl.gov/publications/2024-lbnl-data-center-energy-usage-report) | S-0085 - DOE Releases New Report Evaluating Increase in Electricity Demand from Data Centers (U.S. Department of Energy; press release; primary; accessed 2026-05-25; https://www.energy.gov/articles/doe-releases-new-report-evaluating-increase-electricity-demand-data-centers) | S-0086 - Powering Intelligence: Analyzing Artificial Intelligence and Data Center Energy Consumption (Electric Power Research Institute; white paper; primary; accessed 2026-05-25; https://restservice.epri.com/publicdownload/000000003002028905/0/Product) | S-0087 - Recommendations on Powering Artificial Intelligence and Data Center Infrastructure (U.S. Secretary of Energy Advisory Board; report; primary; accessed 2026-05-25; https://www.energy.gov/sites/default/files/2024-08/Powering%20AI%20and%20Data%20Center%20Infrastructure%20Recommendations%20July%202024.pdf) | S-0088 - Uptime Institute Global Data Center Survey 2025 (Uptime Institute; industry survey; secondary; accessed 2026-05-25; https://intelligence.uptimeinstitute.com/index.php/resource/uptime-institute-global-data-center-survey-2025) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00332	1	S-0093		S-0093 - Policy: Generative AI (e.g., ChatGPT) is banned (Meta Stack Overflow; institutional policy; primary institutional; accessed 2026-05-25; https://meta.stackoverflow.com/questions/421831/policy-generative-ai-e-g-chatgpt-is-banned) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00724	1	S-0093;S-0094		S-0093 - Policy: Generative AI (e.g., ChatGPT) is banned (Meta Stack Overflow; institutional policy; primary institutional; accessed 2026-05-25; https://meta.stackoverflow.com/questions/421831/policy-generative-ai-e-g-chatgpt-is-banned) | S-0094 - NYC education department blocks ChatGPT on school devices, networks (Chalkbeat; New York education reporting; secondary; accessed 2026-05-25; https://www.chalkbeat.org/newyork/2023/1/3/23537987/nyc-schools-ban-chatgpt-writing-artificial-intelligence/) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00727	1	S-0094;S-0096		S-0094 - NYC education department blocks ChatGPT on school devices, networks (Chalkbeat; New York education reporting; secondary; accessed 2026-05-25; https://www.chalkbeat.org/newyork/2023/1/3/23537987/nyc-schools-ban-chatgpt-writing-artificial-intelligence/) | S-0096 - ChatGPT banned by Seattle schools - for now (Axios Seattle; local news article; secondary; accessed 2026-05-25; https://www.axios.com/local/seattle/2023/01/24/chatgpt-banned-seattle-schools-artificial-intelligence) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00336	1	S-0097		S-0097 - JPMorgan restricts staff from using ChatGPT (Axios; workplace/business news article; secondary; accessed 2026-05-25; https://www.axios.com/2023/02/22/chatgpt-jpmorgan-chase-restricts-ai) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00710	1	S-0104;S-0105		S-0104 - A Neural Probabilistic Language Model (Bengio, Ducharme, Vincent, and Jauvin; JMLR paper; primary; accessed 2026-05-25; https://jmlr.org/papers/v3/bengio03a.html) | S-0105 - Efficient Estimation of Word Representations in Vector Space (Mikolov, Chen, Corrado, and Dean; arXiv / Google Research paper; primary; accessed 2026-05-25; https://arxiv.org/abs/1301.3781) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-01483	1	S-0104;S-0105;S-0106;S-0107		S-0104 - A Neural Probabilistic Language Model (Bengio, Ducharme, Vincent, and Jauvin; JMLR paper; primary; accessed 2026-05-25; https://jmlr.org/papers/v3/bengio03a.html) | S-0105 - Efficient Estimation of Word Representations in Vector Space (Mikolov, Chen, Corrado, and Dean; arXiv / Google Research paper; primary; accessed 2026-05-25; https://arxiv.org/abs/1301.3781) | S-0106 - Sequence to Sequence Learning with Neural Networks (Sutskever, Vinyals, and Le; arXiv / NeurIPS paper; primary; accessed 2026-05-25; https://arxiv.org/abs/1409.3215) | S-0107 - Neural Machine Translation by Jointly Learning to Align and Translate (Bahdanau, Cho, and Bengio; arXiv paper; primary; accessed 2026-05-25; https://arxiv.org/abs/1409.0473) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00329	1	S-0108		S-0108 - Transformer: A Novel Neural Network Architecture for Language Understanding (Google Research; official research blog; primary official commentary; accessed 2026-05-25; https://research.google/blog/transformer-a-novel-neural-network-architecture-for-language-understanding/) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00330	1	S-0109		S-0109 - Introducing computer use, a new Claude 3.5 Sonnet, and Claude 3.5 Haiku (Anthropic; product post; primary local HTML asset; accessed 2026-05-25; https://www.anthropic.com/news/3-5-models-and-computer-use) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00323	1	S-0111		S-0111 - Introducing LLaMA: A foundational, 65-billion-parameter large language model (Meta AI; product post; primary local HTML asset; accessed 2026-05-25; https://ai.meta.com/blog/large-language-model-llama-meta-ai/) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-01475	1	S-0111;S-0112;S-0113;S-0114		S-0111 - Introducing LLaMA: A foundational, 65-billion-parameter large language model (Meta AI; product post; primary local HTML asset; accessed 2026-05-25; https://ai.meta.com/blog/large-language-model-llama-meta-ai/) | S-0112 - Introducing Meta Llama 3: The most capable openly available LLM to date (Meta AI; product post; primary local HTML asset; accessed 2026-05-25; https://ai.meta.com/blog/meta-llama-3/) | S-0113 - Introducing Llama 3.1: Our most capable models to date (Meta AI; product post; primary local HTML asset; accessed 2026-05-25; https://ai.meta.com/blog/meta-llama-3-1/) | S-0114 - Meta Llama GitHub repository (Meta Llama; GitHub repository page; primary local HTML asset; accessed 2026-05-25; https://github.com/meta-llama/llama) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00708	1	S-0112;S-0113		S-0112 - Introducing Meta Llama 3: The most capable openly available LLM to date (Meta AI; product post; primary local HTML asset; accessed 2026-05-25; https://ai.meta.com/blog/meta-llama-3/) | S-0113 - Introducing Llama 3.1: Our most capable models to date (Meta AI; product post; primary local HTML asset; accessed 2026-05-25; https://ai.meta.com/blog/meta-llama-3-1/) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00325	1	S-0113		S-0113 - Introducing Llama 3.1: Our most capable models to date (Meta AI; product post; primary local HTML asset; accessed 2026-05-25; https://ai.meta.com/blog/meta-llama-3-1/) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00710	1	S-0115;S-0121		S-0115 - PaLM: Scaling Language Modeling with Pathways (Chowdhery et al.; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0115_palm-arxiv-abs.html) | S-0121 - Introducing Gemini: Google's most capable AI model (Google and Google DeepMind; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0121_google-gemini-ai-launch-blog.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00328	1	S-0116		S-0116 - Gemini: A Family of Highly Capable Multimodal Models (Google DeepMind; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0116_gemini-arxiv-abs.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00329	1	S-0117		S-0117 - Gemini 1.5: Unlocking multimodal understanding across millions of tokens of context (Google DeepMind; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0117_gemini15-arxiv-abs.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-01100	1	S-0117;S-0123;S-0124		S-0117 - Gemini 1.5: Unlocking multimodal understanding across millions of tokens of context (Google DeepMind; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0117_gemini15-arxiv-abs.html) | S-0123 - Get more done with Gemini: Try 1.5 Pro and more intelligent features (Google; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0123_gemini-may-2024-update.html) | S-0124 - Gemini 1.5 Pro updates, 1.5 Flash debut and Gemma updates (Google; developer blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0124_gemini-gemma-developer-updates-may-2024.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00331	1	S-0119		S-0119 - Gemini 2.5: Our newest Gemini model with thinking (Google DeepMind; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0119_gemini-model-thinking-updates-march-2025.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00323	1	S-0120		S-0120 - Google DeepMind model cards (Google DeepMind; model-card page local capture; primary vendor with mutable-page caveat; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0120_deepmind-model-cards.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00710	1	S-0121;S-0124		S-0121 - Introducing Gemini: Google's most capable AI model (Google and Google DeepMind; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0121_google-gemini-ai-launch-blog.html) | S-0124 - Gemini 1.5 Pro updates, 1.5 Flash debut and Gemma updates (Google; developer blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0124_gemini-gemma-developer-updates-may-2024.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00328	1	S-0125		S-0125 - OpenAI forms exclusive computing partnership with Microsoft (Microsoft News; official announcement local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0125_ms-openai-2019-computing-partnership.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-01484	1	S-0125;S-0126;S-0130;S-0132		S-0125 - OpenAI forms exclusive computing partnership with Microsoft (Microsoft News; official announcement local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0125_ms-openai-2019-computing-partnership.html) | S-0126 - OpenAI, Microsoft build Azure AI supercomputer (Microsoft Source; official feature local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0126_ms-openai-2020-supercomputer.html) | S-0130 - Microsoft and OpenAI extend partnership (Microsoft; official blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0130_ms-openai-2023-extend-partnership.html) | S-0132 - Introducing GitHub Copilot: your AI pair programmer (GitHub; official product post local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0132_github-copilot-ai-pair-programmer.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00329	1	S-0126		S-0126 - OpenAI, Microsoft build Azure AI supercomputer (Microsoft Source; official feature local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0126_ms-openai-2020-supercomputer.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00330	1	S-0127		S-0127 - Microsoft teams up with OpenAI to exclusively license GPT-3 language model (Microsoft; official blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0127_ms-gpt3-exclusive-license.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00718	1	S-0129;S-0133		S-0129 - General availability of Azure OpenAI Service expands access to large advanced AI models (Microsoft Azure; official blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0129_azure-openai-service-ga.html) | S-0133 - ChatGPT is now available in Azure OpenAI Service (Microsoft Azure; official blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0133_chatgpt-azure-openai-service.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00325	1	S-0131		S-0131 - Introducing Microsoft 365 Copilot: your copilot for work (Microsoft; official blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/microsoft_openai/S-0131_microsoft-365-copilot-intro.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00329	1	S-0135		S-0135 - ReAct: Synergizing Reasoning and Acting in Language Models (Yao et al.; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/tools_agents/S-0135_react-arxiv-abs.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-01109	1	S-0138;S-0139;S-0141		S-0138 - CUDA C++ Programming Guide (NVIDIA; documentation local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0138_cuda_programming_guide.html) | S-0139 - NVIDIA Hopper Architecture In-Depth (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0139_hopper_architecture_blog.html) | S-0141 - Accelerate Machine Learning with the cuDNN Deep Neural Network Library (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0141_cudnn_deep_learning_blog.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-01103	1	S-0138;S-0141;S-0142		S-0138 - CUDA C++ Programming Guide (NVIDIA; documentation local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0138_cuda_programming_guide.html) | S-0141 - Accelerate Machine Learning with the cuDNN Deep Neural Network Library (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0141_cudnn_deep_learning_blog.html) | S-0142 - TensorRT-LLM (NVIDIA; developer page local capture; primary vendor with mutable-page caveat; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0142_tensorrt_llm.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-01490	1	S-0138;S-0141;S-0142;S-0143		S-0138 - CUDA C++ Programming Guide (NVIDIA; documentation local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0138_cuda_programming_guide.html) | S-0141 - Accelerate Machine Learning with the cuDNN Deep Neural Network Library (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0141_cudnn_deep_learning_blog.html) | S-0142 - TensorRT-LLM (NVIDIA; developer page local capture; primary vendor with mutable-page caveat; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0142_tensorrt_llm.html) | S-0143 - NVIDIA NVLink and NVIDIA NVSwitch Supercharge Large Language Model Inference (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0143_nvlink_nvswitch_llm_inference.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00333	1	S-0139		S-0139 - NVIDIA Hopper Architecture In-Depth (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0139_hopper_architecture_blog.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00326	1	S-0141		S-0141 - Accelerate Machine Learning with the cuDNN Deep Neural Network Library (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0141_cudnn_deep_learning_blog.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00327	1	S-0142		S-0142 - TensorRT-LLM (NVIDIA; developer page local capture; primary vendor with mutable-page caveat; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0142_tensorrt_llm.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00328	1	S-0143		S-0143 - NVIDIA NVLink and NVIDIA NVSwitch Supercharge Large Language Model Inference (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0143_nvlink_nvswitch_llm_inference.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00330	1	S-0145		S-0145 - Mistral 7B (Jiang et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0145_mistral-7b-arxiv-abs.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-03054	1	S-0145;S-0146;S-0147;S-0148;S-0149;S-0150;S-0151;S-0152		S-0145 - Mistral 7B (Jiang et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0145_mistral-7b-arxiv-abs.html) | S-0146 - Mixtral of Experts (Mistral AI; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0146_mixtral-of-experts-arxiv-abs.html) | S-0147 - Medium is the new large (Mistral AI; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0147_mistral-medium-3.html) | S-0148 - Open Release of Grok-1 (xAI; official web page shell capture failed; candidate primary; accessed 2026-05-26; https://x.ai/news/grok-os) | S-0149 - Grok 3 Beta - The Age of Reasoning Agents (xAI; official web page shell capture failed; candidate primary; accessed 2026-05-26; https://x.ai/news/grok-3) | S-0150 - Introducing Command A (Cohere; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0150_cohere-command-a.html) | S-0151 - C4AI Launches Aya, an LLM Covering More Than 100 Languages (Cohere Labs; product/research post local capture; primary vendor/research; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0151_cohere-aya.html) | S-0152 - The Jamba 1.5 Open Model Family (AI21; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0152_ai21-jamba-1-5.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-02269	1	S-0145;S-0146;S-0147;S-0150;S-0151;S-0152		S-0145 - Mistral 7B (Jiang et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0145_mistral-7b-arxiv-abs.html) | S-0146 - Mixtral of Experts (Mistral AI; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0146_mixtral-of-experts-arxiv-abs.html) | S-0147 - Medium is the new large (Mistral AI; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0147_mistral-medium-3.html) | S-0150 - Introducing Command A (Cohere; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0150_cohere-command-a.html) | S-0151 - C4AI Launches Aya, an LLM Covering More Than 100 Languages (Cohere Labs; product/research post local capture; primary vendor/research; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0151_cohere-aya.html) | S-0152 - The Jamba 1.5 Open Model Family (AI21; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0152_ai21-jamba-1-5.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00331	1	S-0146		S-0146 - Mixtral of Experts (Mistral AI; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0146_mixtral-of-experts-arxiv-abs.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00333	1	S-0148		S-0148 - Open Release of Grok-1 (xAI; official web page shell capture failed; candidate primary; accessed 2026-05-26; https://x.ai/news/grok-os) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00334	1	S-0149		S-0149 - Grok 3 Beta - The Age of Reasoning Agents (xAI; official web page shell capture failed; candidate primary; accessed 2026-05-26; https://x.ai/news/grok-3) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00326	1	S-0150		S-0150 - Introducing Command A (Cohere; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0150_cohere-command-a.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00327	1	S-0151		S-0151 - C4AI Launches Aya, an LLM Covering More Than 100 Languages (Cohere Labs; product/research post local capture; primary vendor/research; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0151_cohere-aya.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00328	1	S-0152		S-0152 - The Jamba 1.5 Open Model Family (AI21; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0152_ai21-jamba-1-5.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00331	1	S-0155		S-0155 - Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer (Raffel et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0155_t5-c4-arxiv-abs.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00332	1	S-0156		S-0156 - Documenting Large Webtext Corpora: A Case Study on the Colossal Clean Crawled Corpus (Dodge et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0156_documenting-c4-arxiv-abs.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-01894	1	S-0156;S-0158;S-0159;S-0160;S-0163		S-0156 - Documenting Large Webtext Corpora: A Case Study on the Colossal Clean Crawled Corpus (Dodge et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0156_documenting-c4-arxiv-abs.html) | S-0158 - Dolma: an Open Corpus of Three Trillion Tokens for Language Model Pretraining (AI2 / OLMo team; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0158_dolma-arxiv-abs.html) | S-0159 - FineWeb (Hugging Face; dataset page local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0159_fineweb-hf.html) | S-0160 - Deduplicating Training Data Makes Language Models Better (Lee et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0160_deduplicating-training-data-arxiv-abs.html) | S-0163 - DataComp-LM: In search of the next generation of training sets for language models (DataComp-LM authors; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0163_datacomp-lm-arxiv-abs.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-01496	1	S-0156;S-0161;S-0162;S-0163		S-0156 - Documenting Large Webtext Corpora: A Case Study on the Colossal Clean Crawled Corpus (Dodge et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0156_documenting-c4-arxiv-abs.html) | S-0161 - Extracting Training Data from Large Language Models (Carlini et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0161_extracting-training-data-arxiv-abs.html) | S-0162 - Quantifying Memorization Across Neural Language Models (Carlini et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0162_quantifying-memorization-arxiv-abs.html) | S-0163 - DataComp-LM: In search of the next generation of training sets for language models (DataComp-LM authors; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0163_datacomp-lm-arxiv-abs.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-01117	1	S-0158;S-0159;S-0163		S-0158 - Dolma: an Open Corpus of Three Trillion Tokens for Language Model Pretraining (AI2 / OLMo team; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0158_dolma-arxiv-abs.html) | S-0159 - FineWeb (Hugging Face; dataset page local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0159_fineweb-hf.html) | S-0163 - DataComp-LM: In search of the next generation of training sets for language models (DataComp-LM authors; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0163_datacomp-lm-arxiv-abs.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00327	1	S-0160		S-0160 - Deduplicating Training Data Makes Language Models Better (Lee et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0160_deduplicating-training-data-arxiv-abs.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-01491	1	S-0160;S-0161;S-0162;S-0163		S-0160 - Deduplicating Training Data Makes Language Models Better (Lee et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0160_deduplicating-training-data-arxiv-abs.html) | S-0161 - Extracting Training Data from Large Language Models (Carlini et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0161_extracting-training-data-arxiv-abs.html) | S-0162 - Quantifying Memorization Across Neural Language Models (Carlini et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0162_quantifying-memorization-arxiv-abs.html) | S-0163 - DataComp-LM: In search of the next generation of training sets for language models (DataComp-LM authors; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0163_datacomp-lm-arxiv-abs.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00716	1	S-0161;S-0162		S-0161 - Extracting Training Data from Large Language Models (Carlini et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0161_extracting-training-data-arxiv-abs.html) | S-0162 - Quantifying Memorization Across Neural Language Models (Carlini et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/data_tokens_i0121/S-0162_quantifying-memorization-arxiv-abs.html) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00331	1	S-0164		S-0164 - TruthfulQA: Measuring How Models Mimic Human Falsehoods (Lin, Hilton, and Evans; arXiv paper; primary research; accessed 2026-05-26; https://arxiv.org/abs/2109.07958) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00332	1	S-0165		S-0165 - Discovering Language Model Behaviors with Model-Written Evaluations (Anthropic / Perez et al.; research post and arXiv paper; primary research; accessed 2026-05-26; https://www.anthropic.com/research/discovering-language-model-behaviors-with-model-written-evaluations;https://arxiv.org/abs/2212.09251) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00333	1	S-0166		S-0166 - Universal and Transferable Adversarial Attacks on Aligned Language Models (Zou et al.; arXiv paper; primary research; accessed 2026-05-26; https://arxiv.org/abs/2307.15043) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00334	1	S-0167		S-0167 - Sycophancy to Subterfuge: Investigating Reward-Tampering in Large Language Models (Denison et al. / Anthropic; arXiv paper and research post; primary research; accessed 2026-05-26; https://arxiv.org/abs/2406.10162;https://www.anthropic.com/research/reward-tampering) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00335	1	S-0168		S-0168 - Learning to Reason with LLMs / Introducing OpenAI o1 (OpenAI; research/product posts; primary vendor; accessed 2026-05-26; https://openai.com/index/learning-to-reason-with-llms/;https://openai.com/index/introducing-openai-o1-preview/) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
I-0267	CL-00336	1	S-0169		S-0169 - Introducing OpenAI o3 and o4-mini (OpenAI; product post; primary vendor; accessed 2026-05-26; https://openai.com/index/introducing-o3-and-o4-mini/) | Boundary: Compressed repeated cluster; do not remove local claim caveats where prose needs them.
