pass_id	note_id	chapter	chapter_title	anchor_type	manuscript_anchor	source_ids	claim_ids	source_count	claim_count	compressed_cluster_id	expanded_note	page_anchor_status	final_note_status
I-0267	N04.010	04	The Scaling Bet	body_or_heading_cue	The Chinchilla lesson also points toward the data chapter. If compute-optimal training asks for more tokens, then the supply, quality, legality, duplication, language mix, code share, and contamination profile of data be	S-0015		1	0	CL-00326	S-0015 - Training Compute-Optimal Large Language Models (Hoffmann et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2203.15556) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N04.011	04	The Scaling Bet	body_or_heading_cue	This pass does not add a full dataset source pack; that belongs in Chapter 17. But Chapter 3 needs the conceptual bridge. Chinchilla's compute/data balance makes data quantity part of the scaling equation, while the rest	S-0015		1	0	CL-00326	S-0015 - Training Compute-Optimal Large Language Models (Hoffmann et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2203.15556) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N04.012	04	The Scaling Bet	body_or_heading_cue	PaLM belongs here as a bounded example of the scaling era moving through a major lab. The PaLM paper presented a large language model trained with Google's Pathways system and framed scaling as part of a broader infrastr	S-0016		1	0	CL-00327	S-0016 - PaLM: Scaling Language Modeling with Pathways (Chowdhery et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2204.02311) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N04.013	04	The Scaling Bet	body_or_heading_cue	PaLM also shows why scaling was never only a model story. Infrastructure systems, distributed training, hardware strategy, and organizational patience mattered. S-0016 A scaling law can fit on a chart. A frontier model r	S-0016		1	0	CL-00327	S-0016 - PaLM: Scaling Language Modeling with Pathways (Chowdhery et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2204.02311) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N04.014	04	The Scaling Bet	body_or_heading_cue	The safe statement is that larger models often showed new or stronger behaviors on tasks and benchmarks, and GPT-3 made in-context learning a central topic. S-0004 The unsafe statement is that scale guarantees qualitativ	S-0004		1	0	CL-00324	S-0004 - Language Models are Few-Shot Learners (Brown et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2005.14165) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N04.015	04	The Scaling Bet	body_or_heading_cue	GPT-3's few-shot framing made prompts part of evaluation. S-0004 A model's apparent ability could depend on how the task was worded, how examples were selected, how outputs were scored, and whether the evaluation data ov	S-0004		1	0	CL-00324	S-0004 - Language Models are Few-Shot Learners (Brown et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2005.14165) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N04.016	04	The Scaling Bet	body_or_heading_cue	The second is a compute/data/parameter triangle. Each corner is a scaling lever. The middle is the allocation problem. One side should carry the Chinchilla warning: compute-optimal training depends on balancing model siz	S-0015		1	0	CL-00326	S-0015 - Training Compute-Optimal Large Language Models (Hoffmann et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2203.15556) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N04.017	04	The Scaling Bet	continuity_stitch_source_lane	> Source lane (I-0248): S-0011 S-0012 S-0013 S-0004	S-0004;S-0011;S-0012;S-0013		4	0	CL-01470	S-0004 - Language Models are Few-Shot Learners (Brown et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2005.14165) | S-0011 - Improving Language Understanding by Generative Pre-Training (OpenAI; paper; primary; accessed 2026-05-24; https://cdn.openai.com/research-covers/language-unsupervised/language_understanding_paper.pdf) | S-0012 - Better Language Models and Their Implications (OpenAI; research post; primary; accessed 2026-05-24; https://openai.com/index/better-language-models/) | S-0013 - Language Models are Unsupervised Multitask Learners (Radford et al.; paper; primary; accessed 2026-05-24; https://cdn.openai.com/better-language-models/language_models_are_unsupervised_multitask_learners.pdf) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N05.001	05	GPT-1 to GPT-3: The Door Opens	body_or_heading_cue	The first GPT paper did not read like the opening of a consumer revolution. Its title was technical and modest: improving language understanding by generative pre-training. The idea was not to build a chatbot, a search e	S-0011		1	0	CL-00322	S-0011 - Improving Language Understanding by Generative Pre-Training (OpenAI; paper; primary; accessed 2026-05-24; https://cdn.openai.com/research-covers/language-unsupervised/language_understanding_paper.pdf) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N05.002	05	GPT-1 to GPT-3: The Door Opens	body_or_heading_cue	Visual anchor: Figure 5.1, `assets/visual_system/gpt-lineage-table.svg`, compresses the chapter's lineage into a sourced table: GPT-1 as pretraining and transfer, GPT-2 as prompted multitask continuation, GPT-3 as few-sh	S-0004;S-0011;S-0012;S-0013;S-0052;S-0069;S-0070		7	0	CL-02636	S-0004 - Language Models are Few-Shot Learners (Brown et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2005.14165) | S-0011 - Improving Language Understanding by Generative Pre-Training (OpenAI; paper; primary; accessed 2026-05-24; https://cdn.openai.com/research-covers/language-unsupervised/language_understanding_paper.pdf) | S-0012 - Better Language Models and Their Implications (OpenAI; research post; primary; accessed 2026-05-24; https://openai.com/index/better-language-models/) | S-0013 - Language Models are Unsupervised Multitask Learners (Radford et al.; paper; primary; accessed 2026-05-24; https://cdn.openai.com/better-language-models/language_models_are_unsupervised_multitask_learners.pdf) | S-0052 - Evaluating Large Language Models Trained on Code (Chen et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2107.03374) | S-0069 - OpenAI API (OpenAI; product post; primary; accessed 2026-05-24; https://openai.com/blog/openai-api) | S-0070 - Introducing GitHub Copilot: your AI pair programmer (GitHub; product post; primary; accessed 2026-05-24; https://github.blog/news-insights/product-news/introducing-github-copilot-ai-pair-programmer/) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N05.003	05	GPT-1 to GPT-3: The Door Opens	body_or_heading_cue	GPT-2 made the door visible. OpenAI's GPT-2 paper described language models as unsupervised multitask learners: train on a large, diverse web corpus, then ask the model to perform tasks from natural-language prompts rath	S-0013		1	0	CL-00324	S-0013 - Language Models are Unsupervised Multitask Learners (Radford et al.; paper; primary; accessed 2026-05-24; https://cdn.openai.com/better-language-models/language_models_are_unsupervised_multitask_learners.pdf) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N05.004	05	GPT-1 to GPT-3: The Door Opens	body_or_heading_cue	That made GPT-2 both technically exciting and socially awkward. OpenAI's staged-release post framed the model as powerful enough to raise misuse concerns, especially around synthetic text. S-0012 The details of that deci	S-0012		1	0	CL-00323	S-0012 - Better Language Models and Their Implications (OpenAI; research post; primary; accessed 2026-05-24; https://openai.com/index/better-language-models/) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N05.005	05	GPT-1 to GPT-3: The Door Opens	body_or_heading_cue	"GPT-3 enlarged the bet until it became hard to ignore. The GPT-3 paper, ""Language Models are Few-Shot Learners,"" described a 175-billion-parameter language model evaluated in zero-shot, one-shot, and few-shot settings. S"	S-0004		1	0	CL-00324	S-0004 - Language Models are Few-Shot Learners (Brown et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2005.14165) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N05.006	05	GPT-1 to GPT-3: The Door Opens	body_or_heading_cue	The same idea explains why GPT-3 mattered to developers before it became a mass consumer story. A developer could call an API with text and receive text back. OpenAI announced the OpenAI API in June 2020 as a general-pur	S-0069		1	0	CL-00335	S-0069 - OpenAI API (OpenAI; product post; primary; accessed 2026-05-24; https://openai.com/blog/openai-api) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N05.007	05	GPT-1 to GPT-3: The Door Opens	body_or_heading_cue	OpenAI's later GPT-3 apps post said that, nine months after the API launch, hundreds of applications were using GPT-3 and many developers were building on the platform. S-0071 This chapter should avoid treating those fig	S-0071		1	0	CL-00328	S-0071 - GPT-3 powers the next generation of apps (OpenAI; product post; primary; accessed 2026-05-24; https://openai.com/blog/gpt-3-apps) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N05.008	05	GPT-1 to GPT-3: The Door Opens	body_or_heading_cue	This is also why GPT-3 belongs before the alignment chapter. A base model could be steered, but not reliably made helpful. The prompt could request politeness, caution, or structure, yet the model still optimized continu	S-0014		1	0	CL-00325	S-0014 - Training language models to follow instructions with human feedback (Ouyang et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2203.02155) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
