pass_id	page	zone	text_chars	image_count	drawing_count	residue_hits	front_back_process_hits	blank_like	sample_text
I-0312	117	body	2492	0	2	0	0	no	This is one of the book's quiet human scenes. Not the mythic founder onstage, but a labeler comparing answers, writing a better one, or ranking which response better matched the task. The public documents do not give private biography, and the chapter should not invent it. They do show that assistan
I-0312	118	body	762	0	2	0	0	no	assistant voice is partly a command hierarchy. The user may feel as if they are speaking to the model directly, but the product has already arranged the conversation before the first user token arrives. The final layer is the evaluation and release loop: red teams, system cards, evals, deployment ob
I-0312	119	body	957	1	4	0	0	no	What The Quote Table Allows F06.03 / A-0284-057 - Figure 06.03 - Dario Amodei Public Profile Texture Public-profile image of Dario Amodei adds a human organizational anchor near the Constitutional AI and assistant-behavior discussion; it does not prove alignment claims, governance outcomes, or biogr
I-0312	120	body	2358	0	2	0	0	no	"For OpenAI's instruction-following post, the table permits short, renderer- caveated phrases. The chapter can say OpenAI framed InstructGPT around ""following user intentions"" and contrasted that goal with a model trained to predict the next word rather than ""safely perform"" the user's task. [S-0074]"
I-0312	121	body	2130	0	2	0	0	no	that the model was safe across the world. [S-0077] The reader should see the machinery of evaluation without being asked to treat a lab's paperwork as the verdict. This is the chapter's evidence discipline. Exact wording is allowed only when it clarifies a source's role. Otherwise, paraphrase is str
I-0312	122	body	2393	0	2	0	0	no	The alignment tax therefore has two meanings in the book. The narrow meaning is the technical trade identified by OpenAI: performance on some academic tasks may not be the same as customer-task alignment. [S-0074] The broader narrative meaning is that assistant behavior is not free. A model optimize
I-0312	123	body	2326	0	2	0	0	no	That is why refusals should not be written as proof that the model has values. A refusal is behavior, not ontology. It may reflect a rule, a learned pattern, a policy classifier, a reward-model preference, a system instruction, or some interaction among them. The historically important fact is not t
I-0312	124	body	2305	0	2	0	0	no	qualitative, which mitigations are admitted to be brittle, which claims are first-party only, and which require independent tests before they become book facts? That forensic posture also connects alignment to evaluation. If assistant behavior is produced by a stack, then no single score can certify
I-0312	125	body	526	0	3	0	0	no	That is the clean handoff. Chapter 5 showed how prompting and APIs made language models programmable. Chapter 6 shows how instruction tuning and alignment work made them assistant-shaped. Chapter 7 can now show what happened when the assistant shape met the public. Alignment work made the assistant 
I-0312	126	body	910	1	6	0	0	no	Chapter 06 Visual Portfolio These visuals are placed with Chapter 06, Alignment Enters the Product, so the reader sees the evidence and memory aids beside the argument they serve. VX005 / A-0011 - RLHF and alignment pipeline visual Figure 6.1 - Alignment As A Product Stack. Sourced diagram for pretr
I-0312	127	body	571	1	6	0	0	no	VX088 / A-0259-004 - OpenAI Model Spec behavior surface SSF-0259-004 - OpenAI Model Spec behavior surface. Categories: paper_report_excerpt. Source/provenance: https://cdn.openai.com/spec/model-spec-2024-05-08.html Source note: source surface; rights and attribution notes are recorded in the project
I-0312	128	body	570	1	6	0	0	no	VX089 / A-0259-005 - OpenAI GPT-4 System Card first page SSF-0259-005 - OpenAI GPT-4 System Card first page. Categories: paper_report_excerpt. Source/provenance: https://cdn.openai.com/papers/gpt-4-system-card.pdf Source note: source surface; rights and attribution notes are recorded in the project 
I-0312	129	body	566	1	6	0	0	no	VX090 / A-0259-006 - OpenAI GPT-4o System Card first page SSF-0259-006 - OpenAI GPT-4o System Card first page. Categories: paper_report_excerpt. Source/provenance: https://cdn.openai.com/gpt-4o-system-card.pdf Source note: source surface; rights and attribution notes are recorded in the project ledg
I-0312	130	body	616	1	6	0	0	no	VX111 / A-0285-027 - GPT-4 System Card first-page surface source-surface card for GPT-4 System Card first-page surface. Categories: pdf_deck_report_page. Source/provenance: https://cdn.openai.com/papers/gpt-4-system-card.pdf Source note: source rights noted; source page render hash b9d5d0497173ce802
I-0312	131	body	614	1	6	0	0	no	VX112 / A-0285-028 - GPT-4o System Card first-page surface source-surface card for GPT-4o System Card first-page surface. Categories: pdf_deck_report_page. Source/provenance: https://cdn.openai.com/gpt-4o-system-card.pdf Source note: source rights noted; source page render hash afceaf9e26bb6ba58d108
I-0312	132	body	629	1	6	0	0	no	VX113 / A-0285-029 - GPT-4 Technical Report first-page surface source-surface card for GPT-4 Technical Report first-page surface. Categories: pdf_deck_report_page. Source/provenance: https://arxiv.org/pdf/2303.08774 Source note: source rights noted; source page render hash 2c06fcecfb0b155de132088eb5
I-0312	133	body	586	1	6	0	0	no	VX193 / A-0287-058 - John Schulman completion-layer person_image for private-edition visual acquisition: John Schulman. Categories: person_image. Source/provenance: https://en.wikipedia.org/wiki/John_Schulman Source note: source rights noted; Public-profile page screenshot only; does not support bio
I-0312	134	body	4259	0	55	0	0	no	PORTFOLIO PLATE - PAPER REPORT EXCERPT Alignment, Open Weights, And Model Families Instruction tuning, Constitutional AI, Meta, Google, and Qwen become visible source surfaces with claim boundaries. Caption: Alignment, Open Weights, And Model Families. Instruction tuning, Constitutional AI, Meta, Go
I-0312	135	body	100	0	24	0	0	no	separate sentence- level support. sentence- level support. without separate sentence- level support.
I-0312	136	body	4332	0	55	0	0	no	PORTFOLIO PLATE - PDF DECK REPORT PAGE System Cards And GPT-4 Report Surfaces System-card and GPT-4 report pages anchor safety/product disclosure without overclaiming capability or risk. Caption: System Cards And GPT-4 Report Surfaces. System-card and GPT-4 report pages anchor safety/product disclos
I-0312	137	body	24	0	24	0	0	no	sentence- level support.
I-0312	138	body	211	0	2	0	0	no	Chapter 07: ChatGPT: The Interface Event 7. ChatGPT: The Interface Event ChatGPT is the moment that behavior met the public: not as a paper, but as an interface ordinary people could test with ordinary language.
I-0312	139	body	1339	1	4	0	0	no	The Box F07.01 / A-0016 - Figure 7.x - ChatGPT: From Interface Event To Business Surface. Sourced timeline for ChatGPT launch, Plus, plugins, Enterprise release-note entry, GPTs, and GPT-4o with a blocked adoption/productivity lane. Figure 7.x - ChatGPT: From Interface Event To Business Surface. Sou
I-0312	140	body	2543	0	2	0	0	no	The launch scene the evidence permits is austere: an official post, a product name, a chat box, and users discovering that the machine would answer back in paragraphs. No private war room is needed. The public surface carries enough tension because the invitation was so ordinary. Try it. Ask. Revise
I-0312	141	body	2444	0	2	0	0	no	from the first week. It made the system legible enough to become a mass habit, and it made the system's errors legible enough to become everyone's problem. By the first Monday after launch, Sam Altman posted that ChatGPT had crossed one million users; the word users did not say whether those were mo
I-0312	142	body	691	0	2	0	0	no	The order matters. Stack Overflow was not a school. A school district was not a bank. A bank restriction was not a public cultural verdict. Each institution had a different failure mode in view. For a volunteer Q&A site, the danger was moderation overload from confident junk. For schools, the danger
